trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,balance_post,dd_pct
922,2025-12-12 11:49:00,2025-12-12 14:01:00,long,48809.5,48759.5,48927.5,48757.5,sl,-54.0,-85.13,-1.08,15593.33,london,48807.5,48794.5,2025-12-12 05:40:00,15593.419999999964,5.74172368374128
924,2025-12-12 16:11:00,2025-12-12 16:30:00,long,48799.0,48751.5,48910.75,48749.5,sl,-51.5,-84.53,-1.084,15508.8,london,48797.0,48786.5,2025-12-12 16:00:00,15508.889999999963,6.252686134378371
923,2025-12-12 16:00:00,2025-12-12 16:49:00,short,48825.5,48874.0,48711.25,48876.0,sl,-52.5,-84.4,-1.082,15424.41,london,48839.0,48827.5,2025-12-12 13:40:00,15424.489999999963,6.762862767925869
925,2025-12-12 17:01:00,2025-12-12 17:13:00,long,48799.0,48732.5,48958.25,48730.5,sl,-70.5,-81.76,-1.06,15342.64,london,48797.0,48767.5,2025-12-12 16:50:00,15342.729999999963,7.2570812698079035
926,2025-12-15 13:51:00,2025-12-15 16:35:00,short,48685.0,48726.0,48589.5,48589.5,tp,93.5,174.94,2.28,15517.59,london,48691.0,48687.0,2025-12-15 13:20:00,15517.669999999964,6.199613257097004
927,2025-12-15 14:50:00,2025-12-15 16:48:00,short,48679.5,48731.5,48556.5,48556.5,tp,121.0,178.51,2.327,15696.09,london,48696.5,48681.5,2025-12-15 14:15:00,15696.179999999964,5.120565498156669
928,2025-12-16 12:19:00,2025-12-16 13:39:00,short,48334.1,48383.6,48217.35,48385.6,sl,-53.5,-84.82,-1.081,15611.27,london,48348.6,48336.1,2025-12-16 11:55:00,15611.359999999964,5.633280925378219
929,2025-12-16 16:30:00,2025-12-16 16:40:00,long,48371.1,48323.1,48484.1,48321.1,sl,-52.0,-84.56,-1.083,15526.71,london,48369.1,48358.1,2025-12-16 13:55:00,15526.799999999965,6.144424718420592
930,2025-12-16 16:45:00,2025-12-16 16:50:00,long,48308.6,48260.6,48421.6,48421.6,tp,111.0,179.53,2.312,15706.24,london,48306.6,48295.6,2025-12-16 12:30:00,15706.329999999965,5.059211317700415
931,2025-12-16 17:51:00,2025-12-16 19:27:00,long,48238.4,48110.4,48551.4,48108.4,sl,-132.0,-80.99,-1.031,15625.25,london,48236.4,48145.4,2025-12-16 17:45:00,15625.339999999966,5.548775364513352
932,2025-12-18 10:16:00,2025-12-18 11:35:00,short,47877.4,47931.9,47748.15,47933.9,sl,-58.5,-83.86,-1.073,15541.39,london,47896.9,47879.4,2025-12-18 05:15:00,15541.479999999965,6.055687834765646
933,2025-12-18 10:29:00,2025-12-18 13:15:00,long,47853.4,47798.4,47983.9,47983.9,tp,128.5,182.53,2.336,15723.92,london,47851.4,47833.4,2025-12-18 08:10:00,15724.009999999966,4.9523401935165285
934,2025-12-18 14:53:00,2025-12-18 15:30:00,long,47965.4,47914.4,48085.9,48085.9,tp,118.5,182.68,2.324,15906.6,london,47963.4,47949.4,2025-12-18 13:10:00,15906.689999999966,3.8480858402409677
935,2025-12-18 15:29:00,2025-12-18 15:30:00,short,48009.4,48059.4,47891.4,48061.4,sl,-54.0,-84.91,-1.08,15821.69,london,48024.4,48011.4,2025-12-18 14:30:00,15821.779999999966,4.361345294678386
936,2025-12-18 16:24:00,2025-12-18 16:31:00,long,48134.9,48061.4,48311.65,48311.65,tp,174.75,188.08,2.378,16009.77,london,48132.9,48096.4,2025-12-18 16:20:00,16009.859999999966,3.224449308450735
937,2025-12-19 12:04:00,2025-12-19 14:10:00,long,48014.5,47948.0,48173.75,47946.0,sl,-70.5,-84.86,-1.06,15924.91,london,48012.5,47983.0,2025-12-19 11:35:00,15924.999999999965,3.737406525546009
938,2025-12-19 12:42:00,2025-12-19 16:29:00,short,47997.5,48071.5,47819.5,48073.5,sl,-78.0,-84.38,-1.054,15840.53,london,48036.5,47999.5,2025-12-19 12:35:00,15840.619999999966,4.247462264156645
939,2025-12-22 12:32:00,2025-12-22 13:31:00,long,48176.8,48137.3,48268.55,48135.3,sl,-43.5,-87.22,-1.101,15753.31,london,48174.8,48172.3,2025-12-22 12:15:00,15753.399999999967,4.7746850838013435
940,2025-12-22 13:20:00,2025-12-22 16:30:00,long,48156.3,48113.8,48255.55,48255.55,tp,97.25,181.23,2.288,15934.55,london,48154.3,48148.8,2025-12-22 09:00:00,15934.629999999966,3.6791956134481074
941,2025-12-22 14:46:00,2025-12-22 16:30:00,long,48155.3,48104.3,48275.8,48275.8,tp,118.5,183.02,2.324,16117.56,london,48153.3,48139.3,2025-12-22 14:40:00,16117.649999999967,2.572886046245931
943,2025-12-23 12:23:00,2025-12-23 14:04:00,long,48379.2,48335.7,48480.95,48333.7,sl,-47.5,-88.0,-1.092,16029.56,london,48377.2,48370.7,2025-12-23 11:45:00,16029.649999999967,3.1048237684281585
942,2025-12-23 11:28:00,2025-12-23 15:39:00,short,48380.2,48421.7,48283.45,48283.45,tp,94.75,183.99,2.283,16213.56,london,48386.7,48382.2,2025-12-23 04:40:00,16213.639999999967,1.992650796788296
944,2025-12-23 16:54:00,2025-12-23 17:20:00,short,48358.7,48400.7,48260.7,48402.7,sl,-46.0,-88.79,-1.095,16124.77,london,48365.7,48360.7,2025-12-23 13:55:00,16124.849999999966,2.529363868976483
945,2025-12-24 10:25:00,2025-12-24 15:41:00,short,48403.6,48443.6,48310.6,48445.6,sl,-44.0,-88.69,-1.1,16036.08,london,48408.6,48405.6,2025-12-24 09:25:00,16036.159999999965,3.065472466480369
946,2025-12-24 11:13:00,2025-12-24 16:10:00,short,48410.1,48454.1,48307.1,48456.1,sl,-48.0,-87.95,-1.091,15948.13,london,48419.1,48412.1,2025-12-24 08:05:00,15948.209999999965,3.5971079513204516
948,2025-12-26 11:21:00,2025-12-26 13:42:00,long,48678.7,48634.7,48781.7,48632.7,sl,-48.0,-86.99,-1.091,15861.14,london,48676.7,48669.7,2025-12-26 11:10:00,15861.219999999965,4.122940479191269
947,2025-12-26 10:38:00,2025-12-26 16:30:00,short,48666.7,48711.7,48561.2,48713.7,sl,-49.0,-86.83,-1.089,15774.31,london,48676.7,48668.7,2025-12-26 10:25:00,15774.389999999965,4.647805847567208
949,2025-12-29 11:53:00,2025-12-29 15:49:00,short,48714.8,48761.3,48605.55,48605.55,tp,107.25,181.91,2.306,15956.22,london,48726.3,48716.8,2025-12-29 08:45:00,15956.299999999965,3.548205949360744
950,2025-12-29 12:11:00,2025-12-29 15:49:00,short,48718.3,48761.8,48616.55,48616.55,tp,99.75,180.86,2.293,16137.08,london,48726.8,48720.3,2025-12-29 10:10:00,16137.159999999965,2.454953035339404
951,2025-12-29 16:50:00,2025-12-29 17:06:00,long,48589.3,48506.3,48789.8,48504.3,sl,-87.0,-84.57,-1.048,16052.51,london,48587.3,48541.3,2025-12-29 16:40:00,16052.589999999966,2.9661572758502084
952,2025-12-30 10:23:00,2025-12-30 16:32:00,short,48464.8,48505.8,48369.3,48369.3,tp,93.5,183.04,2.28,16235.55,london,48470.8,48466.8,2025-12-30 09:15:00,16235.629999999966,1.8597268137111704
953,2025-12-30 13:56:00,2025-12-30 16:32:00,short,48481.8,48521.8,48388.8,48388.8,tp,91.0,182.6,2.275,16418.15,london,48486.8,48483.8,2025-12-30 12:50:00,16418.229999999967,0.7559560401830466
955,2025-12-31 11:05:00,2025-12-31 15:42:00,short,48314.0,48355.0,48218.5,48357.0,sl,-45.0,-90.1,-1.098,16328.05,london,48320.0,48316.0,2025-12-31 10:40:00,16328.129999999966,1.3005877307355338
954,2025-12-30 18:22:00,2025-12-31 16:40:00,short,48431.2,48504.7,48254.45,48254.45,tp,174.75,195.17,2.378,16523.22,london,48469.7,48433.2,2025-12-30 17:15:00,16523.299999999967,0.12083448939115499
956,2026-01-02 11:13:00,2026-01-02 11:44:00,short,48200.1,48244.1,48097.1,48246.1,sl,-48.0,-90.13,-1.091,16433.09,london,48209.1,48202.1,2026-01-02 08:35:00,16433.169999999966,0.6656475223489355
957,2026-01-02 14:38:00,2026-01-02 15:31:00,long,48249.1,48207.1,48347.1,48205.1,sl,-46.0,-89.99,-1.095,16343.1,london,48247.1,48242.1,2026-01-02 13:50:00,16343.179999999966,1.2096142907486915
958,2026-01-02 16:03:00,2026-01-02 16:31:00,short,48225.1,48275.4,48106.34999999999,48106.34999999999,tp,116.75,189.67,2.321,16532.77,london,48240.4,48227.1,2026-01-02 15:40:00,16532.849999999966,0.06310715704070177
960,2026-01-02 17:43:00,2026-01-02 17:55:00,short,48071.5,48150.0,47882.25,48152.0,sl,-82.5,-86.88,-1.051,16445.89,london,48115.0,48073.5,2026-01-02 17:25:00,16445.969999999965,0.5882747627587978
961,2026-01-02 18:16:00,2026-01-02 18:22:00,short,48202.4,48249.4,48091.9,48251.4,sl,-51.0,-89.23,-1.085,16356.67,london,48214.4,48204.4,2026-01-02 16:45:00,16356.739999999965,1.1276475235578878
962,2026-01-02 18:57:00,2026-01-02 19:22:00,long,48092.5,48028.5,48245.5,48245.5,tp,151.0,192.96,2.359,16549.62,london,48090.5,48063.5,2026-01-02 18:25:00,16549.699999999964,0.0
959,2026-01-02 17:29:00,2026-01-02 21:13:00,long,47948.6,47809.9,48288.34999999999,48288.34999999999,tp,337.75,201.3,2.435,16750.92,london,47946.6,47844.9,2026-01-02 17:05:00,16750.999999999964,0.0
963,2026-01-05 10:24:00,2026-01-05 16:04:00,short,48434.8,48483.8,48319.3,48485.8,sl,-53.0,-90.59,-1.082,16660.33,london,48448.8,48436.8,2026-01-05 09:30:00,16660.409999999963,0.5408035341173681
964,2026-01-05 11:05:00,2026-01-05 16:04:00,short,48426.8,48483.8,48291.3,48485.8,sl,-61.0,-89.63,-1.07,16570.7,london,48448.8,48428.8,2026-01-05 11:00:00,16570.779999999962,1.0758760671004808
965,2026-01-06 13:39:00,2026-01-06 16:37:00,long,48892.1,48842.6,49008.85,49008.85,tp,114.75,192.07,2.318,16762.77,london,48890.1,48877.6,2026-01-06 13:20:00,16762.849999999962,0.0
966,2026-01-06 16:25:00,2026-01-06 16:38:00,long,48912.6,48859.6,49038.1,49038.1,tp,123.5,193.06,2.33,16955.83,london,48910.6,48894.6,2026-01-06 14:55:00,16955.909999999963,0.0
968,2026-01-07 11:04:00,2026-01-07 16:28:00,short,49525.1,49569.1,49422.1,49571.1,sl,-48.0,-92.49,-1.091,16863.34,london,49534.1,49527.1,2026-01-07 08:55:00,16863.419999999962,0.5454735251602645
967,2026-01-07 10:16:00,2026-01-07 16:31:00,long,49508.6,49461.6,49619.1,49619.1,tp,108.5,195.71,2.309,17059.06,london,49506.6,49496.6,2026-01-07 04:00:00,17059.12999999996,0.0
970,2026-01-08 11:27:00,2026-01-08 12:12:00,long,48878.6,48835.1,48980.35,48833.1,sl,-47.5,-93.14,-1.092,16965.92,london,48876.6,48870.1,2026-01-08 10:20:00,16965.98999999996,0.5459832945759815
971,2026-01-08 12:43:00,2026-01-08 14:45:00,long,48862.1,48796.6,49018.85,48794.6,sl,-69.5,-90.01,-1.061,16875.91,london,48860.1,48831.6,2026-01-08 09:25:00,16875.979999999963,1.0736186429202323
972,2026-01-08 14:52:00,2026-01-08 16:30:00,short,48818.1,48870.1,48695.1,48872.1,sl,-56.0,-90.87,-1.077,16785.04,london,48835.1,48820.1,2026-01-08 14:45:00,16785.109999999964,1.6062952800054715
969,2026-01-08 11:26:00,2026-01-08 16:31:00,short,48878.6,48935.1,48744.35,48937.1,sl,-60.5,-91.33,-1.071,16693.7,london,48900.1,48880.6,2026-01-08 11:25:00,16693.779999999962,2.141668420370789
973,2026-01-09 10:17:00,2026-01-09 15:13:00,short,49281.7,49321.7,49188.7,49323.7,sl,-44.0,-91.82,-1.1,16601.89,london,49286.7,49283.7,2026-01-09 09:10:00,16601.959999999963,2.6799139229257256
974,2026-01-09 10:34:00,2026-01-09 15:18:00,long,49243.2,49198.7,49347.45,49347.45,tp,102.25,191.79,2.298,16793.68,london,49241.2,49233.7,2026-01-09 09:45:00,16793.749999999964,1.5556479140495323
975,2026-01-09 16:32:00,2026-01-09 16:44:00,short,49416.7,49465.7,49301.2,49301.2,tp,113.5,194.5,2.316,16988.18,london,49430.7,49418.7,2026-01-09 16:15:00,16988.249999999964,0.41549598367558915
976,2026-01-09 18:12:00,2026-01-09 18:21:00,short,49423.0,49504.5,49226.25,49506.5,sl,-85.5,-89.11,-1.049,16899.07,london,49469.5,49425.0,2026-01-09 17:50:00,16899.139999999963,0.9378555647327755
977,2026-01-12 12:23:00,2026-01-12 15:27:00,short,49138.3,49198.3,48995.3,49200.3,sl,-64.0,-90.13,-1.067,16808.94,london,49163.3,49140.3,2026-01-12 12:15:00,16809.009999999962,1.4661943487153188
978,2026-01-12 14:13:00,2026-01-12 15:27:00,short,49154.3,49198.8,49050.05,49200.8,sl,-48.5,-92.09,-1.09,16716.85,london,49163.8,49156.3,2026-01-12 13:45:00,16716.919999999962,2.006022581456381
979,2026-01-12 16:42:00,2026-01-12 16:55:00,short,49271.3,49328.3,49135.8,49330.3,sl,-61.0,-89.45,-1.07,16627.4,london,49293.3,49273.3,2026-01-12 10:25:00,16627.46999999996,2.530375230155353
980,2026-01-13 11:38:00,2026-01-13 13:48:00,short,49544.0,49584.5,49449.75,49586.5,sl,-44.5,-91.35,-1.099,16536.05,london,49549.5,49546.0,2026-01-13 11:20:00,16536.119999999963,3.0658656097936974
981,2026-01-13 12:28:00,2026-01-13 13:48:00,short,49527.0,49574.5,49415.25,49576.5,sl,-51.5,-90.14,-1.084,16445.91,london,49539.5,49529.0,2026-01-13 12:15:00,16445.979999999963,3.5942630134127547
982,2026-01-13 16:11:00,2026-01-13 16:32:00,long,49595.0,49484.0,49865.5,49482.0,sl,-115.0,-85.19,-1.036,16360.72,london,49593.0,49519.0,2026-01-13 16:10:00,16360.789999999963,4.093643696952892
983,2026-01-14 10:55:00,2026-01-14 12:49:00,long,49079.9,49031.4,49194.15,49029.4,sl,-52.5,-88.55,-1.082,16272.17,london,49077.9,49066.4,2026-01-14 10:10:00,16272.239999999963,4.612720578364779
984,2026-01-14 11:31:00,2026-01-14 12:49:00,short,49128.9,49170.4,49032.15,49032.15,tp,94.75,186.77,2.283,16458.94,london,49135.4,49130.9,2026-01-14 03:50:00,16459.009999999962,3.5178816270231854
985,2026-01-14 13:33:00,2026-01-14 14:31:00,short,49046.9,49093.4,48937.65,49095.4,sl,-50.5,-89.37,-1.086,16369.56,london,49058.4,49048.9,2026-01-14 13:00:00,16369.639999999961,4.041765318629973
986,2026-01-14 15:36:00,2026-01-14 17:00:00,long,49038.9,48965.4,49215.65,48963.4,sl,-77.5,-86.3,-1.054,16283.26,london,49036.9,49000.4,2026-01-14 14:25:00,16283.339999999962,4.547652781824166
988,2026-01-14 18:49:00,2026-01-14 18:52:00,long,48923.1,48857.6,49079.85,48855.6,sl,-69.5,-86.39,-1.061,16196.87,london,48921.1,48892.6,2026-01-14 18:30:00,16196.949999999963,5.054067821747068
987,2026-01-14 18:35:00,2026-01-15 08:16:00,short,49034.6,49179.1,48680.35,49181.1,sl,-148.5,-83.67,-1.028,16113.2,london,49144.1,49036.6,2026-01-14 17:35:00,16113.279999999962,5.544538320535694
989,2026-01-15 14:08:00,2026-01-15 14:27:00,long,49174.3,49129.8,49278.55,49278.55,tp,102.25,185.12,2.298,16298.33,london,49172.3,49164.8,2026-01-15 11:40:00,16298.399999999963,4.459371609220397
990,2026-01-15 14:48:00,2026-01-15 15:07:00,long,49185.8,49134.3,49307.55,49132.3,sl,-55.5,-87.82,-1.078,16210.5,london,49183.8,49169.3,2026-01-15 14:25:00,16210.579999999964,4.974169257166101
991,2026-01-16 12:50:00,2026-01-16 13:56:00,long,49503.5,49453.5,49621.5,49451.5,sl,-54.0,-87.54,-1.08,16122.97,london,49501.5,49488.5,2026-01-16 12:20:00,16123.039999999963,5.487325555289164
992,2026-01-16 16:21:00,2026-01-16 16:31:00,long,49465.5,49415.5,49583.5,49583.5,tp,116.0,187.03,2.32,16309.99,london,49463.5,49450.5,2026-01-16 16:20:00,16310.069999999963,4.39096249339796
993,2026-01-16 18:59:00,2026-01-16 22:30:00,long,49410.3,49356.3,49538.3,49354.3,sl,-58.0,-87.59,-1.074,16222.4,london,49408.3,49391.3,2026-01-16 18:40:00,16222.479999999963,4.904411889703635
995,2026-01-19 16:33:00,2026-01-20 02:25:00,long,48928.1,48875.6,49052.35,48873.6,sl,-56.5,-87.29,-1.076,16135.11,london,48926.1,48910.6,2026-01-19 14:45:00,16135.189999999962,5.416102696913622
994,2026-01-19 12:36:00,2026-01-20 08:16:00,long,48900.6,48845.6,49031.1,48843.6,sl,-59.0,-87.01,-1.073,16048.1,london,48898.6,48880.6,2026-01-19 12:20:00,16048.179999999962,5.92615215430096
996,2026-01-20 15:18:00,2026-01-20 17:10:00,short,48742.3,48806.8,48588.05,48588.05,tp,152.25,189.4,2.36,16237.5,london,48771.8,48744.3,2026-01-20 15:10:00,16237.579999999962,4.81589623855379
998,2026-01-21 11:48:00,2026-01-21 11:58:00,long,48550.0,48507.5,48649.25,48505.5,sl,-46.5,-88.83,-1.094,16148.68,london,48548.0,48542.5,2026-01-21 09:20:00,16148.749999999962,5.336614469788326
997,2026-01-21 10:24:00,2026-01-21 12:01:00,short,48598.0,48642.5,48493.75,48493.75,tp,102.25,186.55,2.298,16335.23,london,48607.5,48600.0,2026-01-21 09:55:00,16335.299999999961,4.243065150450238
1000,2026-01-21 12:57:00,2026-01-21 13:35:00,long,48544.5,48489.5,48675.0,48487.5,sl,-59.0,-87.62,-1.073,16247.61,london,48542.5,48524.5,2026-01-21 12:45:00,16247.67999999996,4.756690405665485
999,2026-01-21 12:41:00,2026-01-21 13:38:00,short,48571.5,48616.0,48467.25,48467.25,tp,102.25,187.67,2.298,16435.28,london,48581.0,48573.5,2026-01-21 12:00:00,16435.34999999996,3.656575687036818
1001,2026-01-21 15:56:00,2026-01-21 16:04:00,short,48384.0,48448.5,48229.75,48450.5,sl,-68.5,-87.27,-1.062,16348.01,london,48413.5,48386.0,2026-01-21 15:30:00,16348.079999999958,4.168149254973756
1002,2026-01-21 16:07:00,2026-01-21 16:10:00,short,48441.5,48488.5,48331.0,48490.5,sl,-51.0,-88.7,-1.085,16259.31,london,48453.5,48443.5,2026-01-21 14:45:00,16259.379999999957,4.688105430933497
1003,2026-01-21 19:00:00,2026-01-21 19:06:00,long,48787.8,48690.8,49023.3,48688.8,sl,-101.0,-84.65,-1.041,16174.66,london,48785.8,48725.8,2026-01-21 17:15:00,16174.729999999958,5.184320654101383
1004,2026-01-22 13:09:00,2026-01-22 13:15:00,long,49283.5,49237.0,49392.75,49235.0,sl,-50.5,-87.83,-1.086,16086.83,london,49281.5,49272.0,2026-01-22 13:00:00,16086.899999999958,5.699176921683611
1005,2026-01-22 15:32:00,2026-01-22 16:30:00,long,49254.0,49197.0,49389.5,49389.5,tp,133.5,188.39,2.342,16275.22,london,49252.0,49232.0,2026-01-22 15:30:00,16275.289999999957,4.5948415892252745
1006,2026-01-22 19:01:00,2026-01-22 19:34:00,long,49495.2,49445.2,49613.2,49613.2,tp,116.0,188.79,2.32,16464.01,london,49493.2,49480.2,2026-01-22 18:50:00,16464.079999999958,3.488161471306006
1007,2026-01-23 17:49:00,2026-01-23 19:58:00,short,49140.1,49214.6,48960.85,48960.85,tp,177.25,195.86,2.379,16659.87,london,49179.6,49142.1,2026-01-23 16:50:00,16659.93999999996,2.3400372703649204
1008,2026-01-26 11:54:00,2026-01-26 15:08:00,long,49020.8,48975.3,49127.55,49127.55,tp,104.75,191.77,2.302,16851.64,london,49018.8,49010.3,2026-01-26 08:20:00,16851.70999999996,1.215888500761776
1009,2026-01-26 14:25:00,2026-01-26 15:51:00,short,49090.3,49156.8,48931.05,49158.8,sl,-70.5,-88.31,-1.06,16763.33,london,49121.8,49092.3,2026-01-26 13:55:00,16763.399999999958,1.73355851089712
1010,2026-01-26 15:46:00,2026-01-26 16:02:00,short,49118.3,49182.3,48965.3,49184.3,sl,-68.0,-89.52,-1.062,16673.8,london,49147.3,49120.3,2026-01-26 15:40:00,16673.879999999957,2.258321497051752
1011,2026-01-26 18:29:00,2026-01-26 20:18:00,short,49267.6,49379.6,48994.6,49381.6,sl,-116.0,-86.35,-1.036,16587.46,london,49344.6,49269.6,2026-01-26 18:10:00,16587.52999999996,2.7645020584285556
1012,2026-01-27 10:22:00,2026-01-27 14:02:00,short,49370.9,49420.9,49252.9,49252.9,tp,116.0,192.41,2.32,16779.87,london,49385.9,49372.9,2026-01-27 10:20:00,16779.93999999996,1.6366016320879375
1013,2026-01-27 12:04:00,2026-01-27 14:08:00,short,49360.9,49414.9,49232.9,49232.9,tp,126.0,193.52,2.333,16973.39,london,49379.9,49362.9,2026-01-27 12:00:00,16973.45999999996,0.5021944260932538
1014,2026-01-27 18:02:00,2026-01-27 18:36:00,short,49024.9,49134.1,48758.90000000001,49136.1,sl,-113.2,-87.98,-1.037,16885.42,london,49099.1,49026.9,2026-01-27 17:15:00,16885.47999999996,1.0179299882233257
1015,2026-01-28 10:46:00,2026-01-28 15:54:00,long,48996.2,48956.2,49089.2,48954.2,sl,-44.0,-92.87,-1.1,16792.55,london,48994.2,48991.2,2026-01-28 07:05:00,16792.60999999996,1.5623305526131817
1016,2026-01-28 12:00:00,2026-01-28 16:30:00,short,49025.2,49068.2,48924.7,49070.2,sl,-47.0,-92.28,-1.093,16700.26,london,49033.2,49027.2,2026-01-28 10:55:00,16700.32999999996,2.103272558448175
1017,2026-01-29 16:10:00,2026-01-29 16:28:00,long,49018.1,48950.6,49179.85,48948.6,sl,-71.5,-88.45,-1.059,16611.82,london,49016.1,48985.6,2026-01-29 13:25:00,16611.87999999996,2.6217632434948386
1018,2026-01-30 11:15:00,2026-01-30 11:47:00,long,48680.1,48588.1,48903.1,48586.1,sl,-96.0,-86.67,-1.043,16525.14,london,48678.1,48623.1,2026-01-30 10:55:00,16525.209999999963,3.129819633240379
1019,2026-01-30 15:14:00,2026-01-30 15:30:00,short,48872.6,48917.1,48768.35,48768.35,tp,102.25,189.85,2.298,16715.0,london,48882.1,48874.6,2026-01-30 14:45:00,16715.05999999996,2.0169258338496774
1020,2026-01-30 16:20:00,2026-01-30 16:30:00,short,48854.1,48920.6,48694.85,48922.6,sl,-70.5,-88.6,-1.06,16626.4,london,48885.6,48856.1,2026-01-30 15:35:00,16626.459999999963,2.5362958134441747
1021,2026-01-30 17:06:00,2026-01-30 20:20:00,short,48904.1,49074.3,48485.59999999999,48485.59999999999,tp,416.5,203.43,2.447,16829.83,london,49039.3,48906.1,2026-01-30 16:55:00,16829.889999999963,1.3437965476551177
1022,2026-02-02 10:49:00,2026-02-02 11:21:00,short,48674.7,48744.7,48506.7,48746.7,sl,-74.0,-88.96,-1.057,16740.87,london,48709.7,48676.7,2026-02-02 05:00:00,16740.929999999964,1.8652768341644494
1023,2026-02-02 16:32:00,2026-02-02 16:33:00,long,48761.2,48708.7,48885.45,48885.45,tp,122.25,194.91,2.329,16935.78,london,48759.2,48743.7,2026-02-02 13:10:00,16935.839999999964,0.7227214986930607
1024,2026-02-03 10:30:00,2026-02-03 11:37:00,long,49454.2,49398.2,49587.2,49396.2,sl,-60.0,-90.73,-1.071,16845.06,london,49452.2,49433.2,2026-02-03 09:40:00,16845.109999999964,1.2545774608669802
1026,2026-02-03 14:45:00,2026-02-03 16:15:00,short,49430.7,49471.7,49335.2,49335.2,tp,93.5,192.07,2.28,17037.13,london,49436.7,49432.7,2026-02-03 11:40:00,17037.179999999964,0.12867010216814773
1025,2026-02-03 12:35:00,2026-02-03 16:31:00,short,49387.7,49449.7,49239.7,49451.7,sl,-66.0,-89.66,-1.065,16947.47,london,49414.7,49389.7,2026-02-03 12:25:00,16947.519999999964,0.6542537632340993
1027,2026-02-03 18:44:00,2026-02-03 19:12:00,long,49322.4,49250.4,49495.4,49248.4,sl,-76.0,-89.44,-1.056,16858.03,london,49320.4,49285.4,2026-02-03 16:50:00,16858.079999999965,1.1785477922965362
1029,2026-02-04 11:58:00,2026-02-04 12:30:00,short,49341.3,49394.8,49214.55,49396.8,sl,-57.5,-90.59,-1.075,16767.44,london,49359.8,49343.3,2026-02-04 11:25:00,16767.489999999965,1.709583079559136
1028,2026-02-04 11:15:00,2026-02-04 13:56:00,long,49325.3,49275.8,49442.05,49442.05,tp,114.75,195.4,2.318,16962.84,london,49323.3,49310.8,2026-02-04 08:45:00,16962.889999999967,0.564155381898107
1030,2026-02-04 13:12:00,2026-02-04 15:05:00,long,49376.8,49329.8,49487.3,49327.8,sl,-51.0,-90.97,-1.085,16871.86,london,49374.8,49364.8,2026-02-04 12:35:00,16871.919999999966,1.09741821534859
1031,2026-02-04 16:01:00,2026-02-04 16:30:00,long,49322.3,49262.8,49464.05,49464.05,tp,139.75,198.14,2.349,17070.0,london,49320.3,49297.8,2026-02-04 12:05:00,17070.059999999965,0.0
1033,2026-02-05 10:23:00,2026-02-05 10:46:00,long,49469.9,49395.9,49647.9,49393.9,sl,-78.0,-89.96,-1.054,16980.04,london,49467.9,49430.9,2026-02-05 10:20:00,16980.099999999966,0.5270045916651688
1032,2026-02-05 10:18:00,2026-02-05 11:15:00,short,49482.9,49553.9,49312.4,49312.4,tp,168.5,202.56,2.373,17182.59,london,49518.9,49484.9,2026-02-05 05:00:00,17182.659999999967,0.0
1034,2026-02-05 12:28:00,2026-02-05 13:46:00,short,49469.9,49525.9,49336.9,49527.9,sl,-60.0,-92.05,-1.071,17090.54,london,49490.9,49471.9,2026-02-05 10:40:00,17090.609999999968,0.535714493565021
1035,2026-02-05 14:44:00,2026-02-05 15:51:00,long,49349.9,49286.9,49500.4,49284.9,sl,-67.0,-90.88,-1.063,16999.67,london,49347.9,49321.9,2026-02-05 11:35:00,16999.729999999967,1.0646197969348206
1036,2026-02-05 15:36:00,2026-02-05 15:51:00,long,49359.9,49291.9,49522.9,49289.9,sl,-72.0,-90.48,-1.059,16909.19,london,49357.9,49326.9,2026-02-05 15:35:00,16909.249999999967,1.5911971720327374
1037,2026-02-05 16:07:00,2026-02-05 16:28:00,short,49347.4,49397.4,49229.4,49229.4,tp,116.0,196.15,2.32,17105.33,london,49362.4,49349.4,2026-02-05 15:55:00,17105.39999999997,0.44963934571247144
1038,2026-02-06 17:56:00,2026-02-06 19:51:00,long,49715.3,49610.3,49970.8,49970.8,tp,253.5,206.49,2.414,17311.82,london,49713.3,49645.3,2026-02-06 17:45:00,17311.88999999997,0.0
1039,2026-02-09 10:24:00,2026-02-09 12:33:00,short,50209.1,50270.1,50063.6,50063.6,tp,143.5,203.63,2.352,17515.45,london,50235.1,50211.1,2026-02-09 04:30:00,17515.51999999997,0.0
1040,2026-02-09 10:24:00,2026-02-09 12:35:00,short,50208.1,50273.1,50052.6,50052.6,tp,153.5,204.41,2.362,17719.86,london,50238.1,50210.1,2026-02-09 02:55:00,17719.92999999997,0.0
1042,2026-02-09 15:19:00,2026-02-09 16:06:00,long,50092.9,50025.4,50254.65,50023.4,sl,-71.5,-93.85,-1.059,17626.01,london,50090.9,50060.4,2026-02-09 15:05:00,17626.079999999973,0.5296296317197567
1041,2026-02-09 13:32:00,2026-02-09 16:36:00,short,50066.4,50123.9,49929.65,49929.65,tp,134.75,207.63,2.343,17833.64,london,50088.9,50068.4,2026-02-09 13:20:00,17833.709999999974,0.0
1043,2026-02-09 17:19:00,2026-02-09 17:21:00,short,50035.4,50084.4,49919.9,50086.4,sl,-53.0,-96.45,-1.082,17737.19,london,50049.4,50037.4,2026-02-09 16:20:00,17737.259999999973,0.5408296983633852
